name,isin,symbol,market,currency,close,close_date,last_price,volume,turnover,ibkr_symbol,ibkr_exchange,ibkr_price,ibkr_price_source,ibkr_bid,ibkr_ask,ibkr_volume,ibkr_last,ibkr_close,ibkr_spread_pct,ibkr_liquidite,ibkr_timestamp,ibkr_status,ibkr_search_method,market_status
IMCD,NL0010801007,IMCD,Euronext Amsterdam,EUR,95.98,2025-08-29,95.98,319206.0,30668397.68,IMCD,SMART,96.36,HISTORICAL,,,,,96.36,,,2025-08-31T13:51:34.496374,OK,ISIN:NL0010801007->IMCD@SMART,WEEKEND
IMERYS,FR0000120859,NK,Euronext Paris,EUR,21.84,2025-08-29,21.84,62351.0,1364113.48,NK,SMART,21.8,HISTORICAL,,,,,21.8,,,2025-08-31T13:51:35.746995,OK,ISIN:FR0000120859->NK@SMART,WEEKEND
IMMO MCC,BE0974287196,MCC,Euronext Brussels,EUR,464.0,2025-08-29,464,20.0,9280.0,MCC,SMART,464.0,HISTORICAL,,,,,464.0,,,2025-08-31T13:51:36.936723,OK,ISIN:BE0974287196->MCC@SMART,WEEKEND
IMMO MOURY,BE0003893139,IMMOU,Euronext Brussels,EUR,37.4,2025-08-29,37.4,10.0,374.0,IMMOU,SMART,37.4,HISTORICAL,,,,,37.4,,,2025-08-31T13:51:38.192986,OK,ISIN:BE0003893139->IMMOU@SMART,WEEKEND
IMMOB.DASSAULT,FR0000033243,IMDA,Euronext Paris,EUR,54.4,2025-08-29,54.4,36.0,1945.8,IMDA,SMART,54.4,HISTORICAL,,,,,54.4,,,2025-08-31T13:51:39.445082,OK,ISIN:FR0000033243->IMDA@SMART,WEEKEND
IMMOBEL,BE0003599108,IMMO,Euronext Brussels,EUR,25.9,2025-08-29,25.9,1879.0,48238.75,IMMO,SMART,25.36,HISTORICAL,,,,,25.36,,,2025-08-31T13:51:40.724327,OK,ISIN:BE0003599108->IMMO@SMART,WEEKEND
INCLUSIO SA/NV,BE0974374069,INCLU,Euronext Brussels,EUR,18.8,2025-08-29,18.8,4431.0,83178.95,INCLU,SMART,18.8,HISTORICAL,,,,,18.8,,,2025-08-31T13:51:42.005863,OK,ISIN:BE0974374069->INCLU@SMART,WEEKEND
INFOTEL,FR0000071797,INF,Euronext Paris,EUR,41.8,2025-08-29,41.8,1599.0,66785.2,INF,SMART,41.7,HISTORICAL,,,,,41.7,,,2025-08-31T13:51:43.282484,OK,ISIN:FR0000071797->INF@SMART,WEEKEND
ING GROEP N.V.,NL0011821202,INGA,"Euronext Amsterdam, Brussels",EUR,20.36,2025-08-29,20.36,6861205.0,139152946.155,INGA,SMART,20.336,HISTORICAL,,,,,20.336,,,2025-08-31T13:51:44.534893,OK,ISIN:NL0011821202->INGA@SMART,WEEKEND
INNATE PHARMA,FR0010331421,IPH,Euronext Paris,EUR,1.844,2025-08-29,1.844,53588.0,99034.998,IPH,SMART,1.838,HISTORICAL,,,,,1.838,,,2025-08-31T13:51:45.815350,OK,ISIN:FR0010331421->IPH@SMART,WEEKEND
INPOST,LU2290522684,INPST,Euronext Amsterdam,EUR,12.41,2025-08-29,12.41,787776.0,9791677.97,INPST,SMART,12.45,HISTORICAL,,,,,12.45,,,2025-08-31T13:51:47.092425,OK,ISIN:LU2290522684->INPST@SMART,WEEKEND
INTERPARFUMS,FR0004024222,ITP,Euronext Paris,EUR,31.54,2025-08-29,31.54,18649.0,591781.22,ITP,SMART,31.72,HISTORICAL,,,,,31.72,,,2025-08-31T13:51:48.372658,OK,ISIN:FR0004024222->ITP@SMART,WEEKEND
INTEXA,FR0000064958,ITXT,Euronext Paris,EUR,2.5,2025-08-29,2.5,35.0,87.5,ITXT,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0000064958->ITXT@SMART,WEEKEND
INVENTIVA,FR0013233012,IVA,Euronext Paris,EUR,4.895,2025-08-29,4.895,472787.0,2281209.165,IVA,SMART,4.82,HISTORICAL,,,,,4.82,,,2025-08-31T13:51:50.806382,OK,ISIN:FR0013233012->IVA@SMART,WEEKEND
IPSEN,FR0010259150,IPN,Euronext Paris,EUR,116.0,2025-08-29,116,100062.0,11655333.8,IPN,SMART,116.4,HISTORICAL,,,,,116.4,,,2025-08-31T13:51:52.085277,OK,ISIN:FR0010259150->IPN@SMART,WEEKEND
IPSOS,FR0000073298,IPS,Euronext Paris,EUR,35.5,2025-08-29,35.5,115381.0,4116382.55,IPS,SMART,35.71,HISTORICAL,,,,,35.71,,,2025-08-31T13:51:54.403708,OK,ISIN:FR0000073298->IPS@SMART,WEEKEND
JACQUES BOGART,FR0012872141,JBOG,Euronext Paris,EUR,3.96,2025-08-29,3.96,1272.0,4979.98,JBOG,SMART,3.96,HISTORICAL,,,,,3.96,,,2025-08-31T13:52:00.396071,OK,ISIN:FR0012872141->JBOG@SMART,WEEKEND
JACQUET METALS,FR0000033904,JCQ,Euronext Paris,EUR,19.64,2025-08-29,19.64,3286.0,64314.42,JCQ,SMART,19.62,HISTORICAL,,,,,19.62,,,2025-08-31T13:52:06.399792,OK,ISIN:FR0000033904->JCQ@SMART,WEEKEND
JCDECAUX,FR0000077919,DEC,Euronext Paris,EUR,14.71,2025-08-29,14.71,154456.0,2277098.31,DEC,SMART,14.765,HISTORICAL,,,,,14.765,,,2025-08-31T13:52:12.403637,OK,ISIN:FR0000077919->DEC@SMART,WEEKEND
JDE PEET'S,NL0014332678,JDEP,Euronext Amsterdam,EUR,31.24,2025-08-29,31.24,1359492.0,42456179.06,JDEP,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:NL0014332678->JDEP@SMART,WEEKEND
JENSEN-GROUP,BE0003858751,JEN,Euronext Brussels,EUR,61.4,2025-08-29,61.4,3247.0,197782.6,JEN1,SMART,61.2,HISTORICAL,,,,,61.2,,,2025-08-31T13:52:24.922487,OK,ISIN:BE0003858751->JEN1@SMART,WEEKEND
JUST EAT TAKEAWAY,NL0012015705,TKWY,Euronext Amsterdam,EUR,20.18,2025-08-29,20.18,261780.0,5283218.99,TKWY,SMART,20.18,HISTORICAL,,,,,20.18,,,2025-08-31T13:52:26.171201,OK,ISIN:NL0012015705->TKWY@SMART,WEEKEND
KAUFMAN ET BROAD,FR0004007813,KOF,Euronext Paris,EUR,28.65,2025-08-29,28.65,18859.0,541417.65,KOF,SMART,28.5,HISTORICAL,,,,,28.5,,,2025-08-31T13:52:27.399636,OK,ISIN:FR0004007813->KOF@SMART,WEEKEND
KBC,BE0003565737,KBC,Euronext Brussels,EUR,100.75,2025-08-29,100.75,463208.0,46681267.45,KBC,SMART,100.9,HISTORICAL,,,,,100.9,,,2025-08-31T13:52:28.665988,OK,ISIN:BE0003565737->KBC@SMART,WEEKEND
KBC ANCORA,BE0003867844,KBCA,Euronext Brussels,EUR,66.2,2025-08-29,66.2,60528.0,4003123.8,KBCA,SMART,66.15,HISTORICAL,,,,,66.15,,,2025-08-31T13:52:29.933848,OK,ISIN:BE0003867844->KBCA@SMART,WEEKEND
KENDRION,NL0000852531,KENDR,Euronext Amsterdam,EUR,13.0,2025-08-29,13,54749.0,715121.58,KENDR,SMART,13.0,HISTORICAL,,,,,13.0,,,2025-08-31T13:52:31.214614,OK,ISIN:NL0000852531->KENDR@SMART,WEEKEND
KERING,FR0000121485,KER,Euronext Paris,EUR,229.15,2025-08-29,229.15,316665.0,73032447.725,KER,SMART,230.96,HISTORICAL,,,,,230.96,,,2025-08-31T13:52:32.493049,OK,ISIN:FR0000121485->KER@SMART,WEEKEND
KEYWARE TECH.,BE0003880979,KEYW,Euronext Brussels,EUR,0.79,2025-08-29,0.79,6000.0,4740.0,KEYW,SMART,0.79,HISTORICAL,,,,,0.79,,,2025-08-31T13:52:33.757003,OK,ISIN:BE0003880979->KEYW@SMART,WEEKEND
KINEPOLIS GROUP,BE0974274061,KIN,Euronext Brussels,EUR,34.1,2025-08-29,34.1,44298.0,1516351.55,KIN,SMART,34.3,HISTORICAL,,,,,34.3,,,2025-08-31T13:52:35.037201,OK,ISIN:BE0974274061->KIN@SMART,WEEKEND
KLEPIERRE,FR0000121964,LI,Euronext Paris,EUR,33.34,2025-08-29,33.34,439080.0,14635657.48,LI,SMART,33.34,HISTORICAL,,,,,33.34,,,2025-08-31T13:52:36.314743,OK,ISIN:FR0000121964->LI@SMART,WEEKEND
KPN KON,NL0000009082,KPN,Euronext Amsterdam,EUR,4.076,2025-08-29,4.076,7004034.0,28553591.1495,KPN,SMART,4.091,HISTORICAL,,,,,4.091,,,2025-08-31T13:52:37.597770,OK,ISIN:NL0000009082->KPN@SMART,WEEKEND
L'OREAL,FR0000120321,OR,Euronext Paris,EUR,397.9,2025-08-29,397.9,257044.0,102453762.6,OR,SMART,398.0,HISTORICAL,,,,,398.0,,,2025-08-31T13:52:38.877585,OK,ISIN:FR0000120321->OR@SMART,WEEKEND
LACROIX GROUP,FR0000066607,LACR,Euronext Paris,EUR,8.3,2025-08-29,8.3,2123.0,17203.22,LACR,SMART,8.06,HISTORICAL,,,,,8.06,,,2025-08-31T13:52:40.154872,OK,ISIN:FR0000066607->LACR@SMART,WEEKEND
LAGARDERE SA,FR0000130213,MMB,Euronext Paris,EUR,20.5,2025-08-29,20.5,3845.0,78979.4,MMB,SMART,20.56,HISTORICAL,,,,,20.56,,,2025-08-31T13:52:41.435269,OK,ISIN:FR0000130213->MMB@SMART,WEEKEND
LATECOERE,FR001400JY13,LAT,Euronext Paris,EUR,0.0131,2025-08-29,0.0131,1178406.0,15517.7718,LAT,SMART,0.0131,HISTORICAL,,,,,0.0131,,,2025-08-31T13:52:42.682071,OK,ISIN:FR001400JY13->LAT@SMART,WEEKEND
LAURENT-PERRIER,FR0006864484,LPE,Euronext Paris,EUR,92.8,2025-08-29,92.8,65.0,6003.2,LPE,SMART,92.8,HISTORICAL,,,,,92.8,,,2025-08-31T13:52:43.945825,OK,ISIN:FR0006864484->LPE@SMART,WEEKEND
LAVIDE HOLDING,NL0010545679,LVIDE,Euronext Amsterdam,EUR,0.524,2025-08-29,0.524,46068.0,23725.17,LVIDE,SMART,0.524,HISTORICAL,,,,,0.524,,,2025-08-31T13:52:45.151101,OK,ISIN:NL0010545679->LVIDE@SMART,WEEKEND
LDC,FR001400SF56,LOUP,Euronext Paris,EUR,89.9,2025-08-29,89.9,1542.0,139206.75,LOUP,SMART,90.65,HISTORICAL,,,,,90.65,,,2025-08-31T13:52:46.397930,OK,ISIN:FR001400SF56->LOUP@SMART,WEEKEND
LECTRA,FR0000065484,LSS,Euronext Paris,EUR,23.0,2025-08-29,23,20045.0,464905.25,LSS,SMART,23.1,HISTORICAL,,,,,23.1,,,2025-08-31T13:52:47.659127,OK,ISIN:FR0000065484->LSS@SMART,WEEKEND
LEGRAND,FR0010307819,LR,Euronext Paris,EUR,130.1,2025-08-29,130.1,361315.0,47106870.7,LR,SMART,130.16,HISTORICAL,,,,,130.16,,,2025-08-31T13:52:48.936998,OK,ISIN:FR0010307819->LR@SMART,WEEKEND
LHYFE,FR0014009YQ1,LHYFE,Euronext Paris,EUR,3.165,2025-08-29,3.165,4262.0,13554.305,LHYFE,SMART,3.17,HISTORICAL,,,,,3.17,,,2025-08-31T13:52:50.218768,OK,ISIN:FR0014009YQ1->LHYFE@SMART,WEEKEND
LINEDATA SERVICES,FR0004156297,LIN,Euronext Paris,EUR,61.4,2025-08-29,61.4,224.0,13906.1,LIN1,SMART,61.4,HISTORICAL,,,,,61.4,,,2025-08-31T13:52:51.478529,OK,ISIN:FR0004156297->LIN1@SMART,WEEKEND
LISI,FR0000050353,FII,Euronext Paris,EUR,45.4,2025-08-29,45.4,32811.0,1483419.8,FII,SMART,45.58,HISTORICAL,,,,,45.58,,,2025-08-31T13:52:54.918971,OK,ISIN:FR0000050353->FII@SMART,WEEKEND
LNA SANTE,FR0004170017,LNA,Euronext Paris,EUR,30.3,2025-08-29,30.3,1620.0,49121.7,LNA,SMART,30.3,HISTORICAL,,,,,30.3,,,2025-08-31T13:53:00.918790,OK,ISIN:FR0004170017->LNA@SMART,WEEKEND
LOTUS BAKERIES,BE0003604155,LOTB,Euronext Brussels,EUR,8370.0,2025-08-29,8370,992.0,8317240.0,LOTB,SMART,8400.0,HISTORICAL,,,,,8400.0,,,2025-08-31T13:53:06.912915,OK,ISIN:BE0003604155->LOTB@SMART,WEEKEND
LUMIBIRD,FR0000038242,LBIRD,Euronext Paris,EUR,16.1,2025-08-29,16.1,27909.0,456510.0,LBIRD,SMART,16.06,HISTORICAL,,,,,16.06,,,2025-08-31T13:53:12.912246,OK,ISIN:FR0000038242->LBIRD@SMART,WEEKEND
LVMH,FR0000121014,MC,Euronext Paris,EUR,504.1,2025-08-29,504.1,452290.0,229276636.9,MC,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0000121014->MC@SMART,WEEKEND
MAAT PHARMA,FR0012634822,MAAT,Euronext Paris,EUR,4.47,2025-08-29,4.47,58214.0,271455.7,MAAT,SMART,4.47,HISTORICAL,,,,,4.47,,,2025-08-31T13:53:25.419471,OK,ISIN:FR0012634822->MAAT@SMART,WEEKEND
MAISONS DU MONDE,FR0013153541,MDM,Euronext Paris,EUR,1.96,2025-08-29,1.96,66442.0,132950.543,MDM,SMART,1.96,HISTORICAL,,,,,1.96,,,2025-08-31T13:53:26.682649,OK,ISIN:FR0013153541->MDM@SMART,WEEKEND
MALTERIES FCO-BEL.,FR0000030074,MALT,Euronext Paris,EUR,895.0,2025-08-29,895,17.0,15185.0,MALT,SMART,896.0,HISTORICAL,,,,,896.0,,,2025-08-31T13:53:27.945369,OK,ISIN:FR0000030074->MALT@SMART,WEEKEND
MANITOU BF,FR0000038606,MTU,Euronext Paris,EUR,18.82,2025-08-29,18.82,17331.0,327799.38,MTU,SMART,18.91,HISTORICAL,,,,,18.91,,,2025-08-31T13:53:29.196252,OK,ISIN:FR0000038606->MTU@SMART,WEEKEND
MAROC TELECOM,MA0000011488,IAM,Euronext Paris,EUR,11.4,2025-08-29,11.4,2011.0,22358.7,IAM,SMART,11.4,HISTORICAL,,,,,11.4,,,2025-08-31T13:53:30.462323,OK,ISIN:MA0000011488->IAM@SMART,WEEKEND
MAUREL ET PROM,FR0000051070,MAU,Euronext Paris,EUR,5.08,2025-08-29,5.08,115628.0,590656.11,MAU,SMART,5.088,HISTORICAL,,,,,5.088,,,2025-08-31T13:53:31.738443,OK,ISIN:FR0000051070->MAU@SMART,WEEKEND
MBWS,FR0000060873,MBWS,Euronext Paris,EUR,2.99,2025-08-29,2.99,32.0,95.07,MBWS,SMART,2.99,HISTORICAL,,,,,2.99,,,2025-08-31T13:53:33.018793,OK,ISIN:FR0000060873->MBWS@SMART,WEEKEND
MEDIA 6,FR0000064404,EDI,Euronext Paris,EUR,10.7,2025-08-29,10.7,1.0,10.7,EDI,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0000064404->EDI@SMART,WEEKEND
MEDINCELL,FR0004065605,MEDCL,Euronext Paris,EUR,17.15,2025-08-29,17.15,58168.0,1001226.525,MEDCL,SMART,17.1,HISTORICAL,,,,,17.1,,,2025-08-31T13:53:35.564607,OK,ISIN:FR0004065605->MEDCL@SMART,WEEKEND
MELEXIS,BE0165385973,MELE,Euronext Brussels,EUR,67.6,2025-08-29,67.6,27799.0,1889702.3,MELE,SMART,68.02,HISTORICAL,,,,,68.02,,,2025-08-31T13:53:36.826724,OK,ISIN:BE0165385973->MELE@SMART,WEEKEND
MEMSCAP REGPT,FR0010298620,MEMS,Euronext Paris,EUR,3.94,2025-08-29,3.94,12150.0,48677.305,MEMS,SMART,3.93,HISTORICAL,,,,,3.93,,,2025-08-31T13:53:38.105989,OK,ISIN:FR0010298620->MEMS@SMART,WEEKEND
MERCIALYS,FR0010241638,MERY,Euronext Paris,EUR,10.84,2025-08-29,10.84,121648.0,1320541.34,MERY,SMART,10.84,HISTORICAL,,,,,10.84,,,2025-08-31T13:53:39.385412,OK,ISIN:FR0010241638->MERY@SMART,WEEKEND
MERSEN,FR0000039620,MRN,Euronext Paris,EUR,24.25,2025-08-29,24.25,27980.0,677078.3,MRN,SMART,24.26,HISTORICAL,,,,,24.26,,,2025-08-31T13:53:40.649064,OK,ISIN:FR0000039620->MRN@SMART,WEEKEND
METROPOLE TV,FR0000053225,MMT,Euronext Paris,EUR,13.16,2025-08-29,13.16,624550.0,8220128.48,MMT,SMART,13.22,HISTORICAL,,,,,13.22,,,2025-08-31T13:53:41.932489,OK,ISIN:FR0000053225->MMT@SMART,WEEKEND
MICHELIN,FR001400AJ45,ML,Euronext Paris,EUR,30.93,2025-08-29,30.93,1413526.0,43724388.73,ML,SMART,30.94,HISTORICAL,,,,,30.94,,,2025-08-31T13:53:43.214330,OK,ISIN:FR001400AJ45->ML@SMART,WEEKEND
MIKO,BE0003731453,MIKO,Euronext Brussels,EUR,50.4,2025-08-29,50.4,350.0,17580.0,MIKO,SMART,50.4,HISTORICAL,,,,,50.4,,,2025-08-31T13:53:44.477665,OK,ISIN:BE0003731453->MIKO@SMART,WEEKEND
MKB Nedsense,NL0009312842,NEDSE,Euronext Amsterdam,EUR,0.102,2025-08-29,0.102,105808.0,10583.128,NEDSE,SMART,0.102,HISTORICAL,,,,,0.102,,,2025-08-31T13:53:45.759302,OK,ISIN:NL0009312842->NEDSE@SMART,WEEKEND
MONCEY (FIN.) NOM.,FR001400SU99,FMONC,Euronext Paris,EUR,114.0,2025-08-29,114,40.0,4640.0,FMONC,SMART,114.0,HISTORICAL,,,,,114.0,,,2025-08-31T13:53:47.039662,OK,ISIN:FR001400SU99->FMONC@SMART,WEEKEND
MONTEA,BE0003853703,MONT,"Euronext Brussels, Paris",EUR,68.3,2025-08-29,68.3,23407.0,1601685.6,MONT,SMART,68.5,HISTORICAL,,,,,68.5,,,2025-08-31T13:53:48.305879,OK,ISIN:BE0003853703->MONT@SMART,WEEKEND
MOPOLI,NL0000488153,MOP,Euronext Brussels,EUR,240.0,2025-08-29,240,3.0,720.0,MOP,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:NL0000488153->MOP@SMART,WEEKEND
MOPOLI FOND,NL0000488161,MOPF,Euronext Brussels,EUR,7750.0,2025-08-29,7750,1.0,7750.0,MOPF,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:NL0000488161->MOPF@SMART,WEEKEND
MOREFIELD GROUP,CWN814651014,MORE,Euronext Amsterdam,EUR,0.745,2025-08-29,0.745,5333.0,3963.085,MORE,SMART,0.73,HISTORICAL,,,,,0.73,,,2025-08-31T13:53:55.408714,OK,ISIN:CWN814651014->MORE@SMART,WEEKEND
MOTORK,GB00BMXH3352,MTRK,Euronext Amsterdam,EUR,4.48,2025-08-29,4.48,50084.0,224684.08,MTRK,SMART,4.47,HISTORICAL,,,,,4.47,,,2025-08-31T13:54:01.409491,OK,ISIN:GB00BMXH3352->MTRK@SMART,WEEKEND
MOURY CONSTRUCT,BE0003602134,MOUR,Euronext Brussels,EUR,582.0,2025-08-29,582,152.0,88464.0,MOUR,SMART,582.0,HISTORICAL,,,,,582.0,,,2025-08-31T13:54:07.413365,OK,ISIN:BE0003602134->MOUR@SMART,WEEKEND
MYHOTELMATCH,FR001400IE67,MHM,Euronext Paris,EUR,0.4,2025-08-29,0.4,26446.0,10181.493,MHM,SMART,0.4,HISTORICAL,,,,,0.4,,,2025-08-31T13:54:13.419442,OK,ISIN:FR001400IE67->MHM@SMART,WEEKEND
NACON,FR0013482791,NACON,Euronext Paris,EUR,0.845,2025-08-29,0.845,549747.0,447739.059,NACON,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0013482791->NACON@SMART,WEEKEND
NAI ORD SHARES,NL0015000CG2,NAI,Euronext Amsterdam,EUR,9.4,2025-08-29,9.4,51.0,474.4,NAI,SMART,9.4,HISTORICAL,,,,,9.4,,,2025-08-31T13:54:25.927828,OK,ISIN:NL0015000CG2->NAI@SMART,WEEKEND
NAI TREAS SHARES,NL0015000CF4,NAITR,Euronext Amsterdam,EUR,0.04,2025-08-29,-,,,NAITR,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:NL0015000CF4->NAITR@SMART,WEEKEND
NAI WARRANTS,NL0015000CH0,NAIW,Euronext Amsterdam,EUR,0.038,2025-08-29,0.038,1950.0,74.1,NAIW,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:NL0015000CH0->NAIW@SMART,WEEKEND
NANOBIOTIX,FR0011341205,NANO,Euronext Paris,EUR,7.85,2025-08-29,7.85,150388.0,1192867.92,NANO,SMART,7.85,HISTORICAL,,,,,7.85,,,2025-08-31T13:54:29.606461,OK,ISIN:FR0011341205->NANO@SMART,WEEKEND
NEDAP,NL0000371243,NEDAP,Euronext Amsterdam,EUR,90.4,2025-08-29,90.4,8156.0,740669.6,NEDAP,SMART,90.6,HISTORICAL,,,,,90.6,,,2025-08-31T13:54:30.885527,OK,ISIN:NL0000371243->NEDAP@SMART,WEEKEND
NEPI ROCKCASTLE,NL0015000RT3,NRP,Euronext Amsterdam,EUR,7.2,2025-08-29,7.2,327.0,2337.64,NRP,SMART,7.2,HISTORICAL,,,,,7.2,,,2025-08-31T13:54:32.149493,OK,ISIN:NL0015000RT3->NRP@SMART,WEEKEND
NEURONES,FR0004050250,NRO,Euronext Paris,EUR,40.15,2025-08-29,40.15,6560.0,266159.25,NRO,SMART,40.5,HISTORICAL,,,,,40.5,,,2025-08-31T13:54:33.416043,OK,ISIN:FR0004050250->NRO@SMART,WEEKEND
NEW SOURCES ENERGY,NL0009822014,NSE,Euronext Amsterdam,EUR,0.0235,2025-08-29,0.0235,145600.0,3709.755,NSE,SMART,0.0235,HISTORICAL,,,,,0.0235,,,2025-08-31T13:54:34.695304,OK,ISIN:NL0009822014->NSE@SMART,WEEKEND
NEXANS,FR0000044448,NEX,Euronext Paris,EUR,130.2,2025-08-29,130.2,87114.0,11374386.0,NEX,SMART,130.4,HISTORICAL,,,,,130.4,,,2025-08-31T13:54:36.133450,OK,ISIN:FR0000044448->NEX@SMART,WEEKEND
NEXITY,FR0010112524,NXI,Euronext Paris,EUR,8.63,2025-08-29,8.63,528185.0,4651186.1625,NXI,SMART,8.746,HISTORICAL,,,,,8.746,,,2025-08-31T13:54:37.415582,OK,ISIN:FR0010112524->NXI@SMART,WEEKEND
NEXTENSA,BE0003770840,NEXTA,Euronext Brussels,EUR,42.2,2025-08-29,42.2,1489.0,63203.5,NEXTA,SMART,42.2,HISTORICAL,,,,,42.2,,,2025-08-31T13:54:38.697837,OK,ISIN:BE0003770840->NEXTA@SMART,WEEKEND
NN GROUP,NL0010773842,NN,Euronext Amsterdam,EUR,58.82,2025-08-29,58.82,496392.0,29156716.91,NN,SMART,58.66,HISTORICAL,,,,,58.66,,,2025-08-31T13:54:39.963909,OK,ISIN:NL0010773842->NN@SMART,WEEKEND
NOKIA,FI0009000681,NOKIA,Euronext Paris,EUR,3.668,2025-08-29,3.668,991476.0,3629153.616,NOKIA,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FI0009000681->NOKIA@SMART,WEEKEND
NR21,FR0014001PV6,NR21,Euronext Paris,EUR,40.0,2025-08-29,40,1.0,40.0,NR21,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0014001PV6->NR21@SMART,WEEKEND
NRJ GROUP,FR0000121691,NRG,Euronext Paris,EUR,7.24,2025-08-29,7.24,3519.0,25418.04,NRG,SMART,7.26,HISTORICAL,,,,,7.26,,,2025-08-31T13:54:43.627573,OK,ISIN:FR0000121691->NRG@SMART,WEEKEND
NSI N.V.,NL0012365084,NSI,Euronext Amsterdam,EUR,21.5,2025-08-29,21.5,18922.0,406561.2,NSI,SMART,21.52,HISTORICAL,,,,,21.52,,,2025-08-31T13:54:44.903384,OK,ISIN:NL0012365084->NSI@SMART,WEEKEND
NX FILTRATION,NL0015000D50,NXFIL,Euronext Amsterdam,EUR,3.06,2025-08-29,3.06,89400.0,277094.3175,NXFIL,SMART,3.08,HISTORICAL,,,,,3.08,,,2025-08-31T13:54:46.168817,OK,ISIN:NL0015000D50->NXFIL@SMART,WEEKEND
NYRSTAR,BE0974294267,NYR,Euronext Brussels,EUR,0.08,2025-08-29,0.08,669445.0,52665.8538,NYR,SMART,0.076,HISTORICAL,,,,,0.076,,,2025-08-31T13:54:47.445363,OK,ISIN:BE0974294267->NYR@SMART,WEEKEND
NYXOAH,BE0974358906,NYXH,Euronext Brussels,EUR,5.33,2025-08-29,5.33,25677.0,135784.83,NYXH,SMART,5.31,HISTORICAL,,,,,5.31,,,2025-08-31T13:54:48.706577,OK,ISIN:BE0974358906->NYXH@SMART,WEEKEND
OCI,NL0010558797,OCI,Euronext Amsterdam,EUR,4.882,2025-08-29,4.882,495411.0,2430092.384,OCI,SMART,4.906,HISTORICAL,,,,,4.906,,,2025-08-31T13:54:49.971913,OK,ISIN:NL0010558797->OCI@SMART,WEEKEND
OENEO,FR0000052680,SBT,Euronext Paris,EUR,9.5,2025-08-29,9.5,793.0,7535.22,SBT,SMART,9.5,HISTORICAL,,,,,9.5,,,2025-08-31T13:54:51.255505,OK,ISIN:FR0000052680->SBT@SMART,WEEKEND
ONTEX GROUP,BE0974276082,ONTEX,Euronext Brussels,EUR,6.51,2025-08-29,6.51,87071.0,566429.44,ONTEX,SMART,6.57,HISTORICAL,,,,,6.57,,,2025-08-31T13:54:52.440885,OK,ISIN:BE0974276082->ONTEX@SMART,WEEKEND
ONWARD MEDICAL,NL0015000HT4,ONWD,"Euronext Brussels, Amsterdam, Paris",EUR,5.22,2025-08-29,5.22,110348.0,579546.08,ONWD,SMART,5.22,HISTORICAL,,,,,5.22,,,2025-08-31T13:54:53.721619,OK,ISIN:NL0015000HT4->ONWD@SMART,WEEKEND
OPMOBILITY,FR0000124570,OPM,Euronext Paris,EUR,13.78,2025-08-29,13.78,53746.0,740213.395,OPM,SMART,13.77,HISTORICAL,,,,,13.77,,,2025-08-31T13:54:54.997166,OK,ISIN:FR0000124570->OPM@SMART,WEEKEND
ORANGE,FR0000133308,ORA,Euronext Paris,EUR,13.9,2025-08-29,13.9,6197679.0,86060732.3775,ORA,SMART,13.928,HISTORICAL,,,,,13.928,,,2025-08-31T13:54:56.257586,OK,ISIN:FR0000133308->ORA@SMART,WEEKEND
ORANGE BELGIUM,BE0003735496,OBEL,Euronext Brussels,EUR,18.5,2025-08-29,18.5,1484.0,27468.8,OBEL,SMART,18.6,HISTORICAL,,,,,18.6,,,2025-08-31T13:55:01.932120,OK,ISIN:BE0003735496->OBEL@SMART,WEEKEND
OREGE,FR0010609206,OREGE,Euronext Paris,EUR,0.336,2025-08-29,0.336,7336.0,2411.026,OREGE,SMART,0.336,HISTORICAL,,,,,0.336,,,2025-08-31T13:55:07.933651,OK,ISIN:FR0010609206->OREGE@SMART,WEEKEND
OSE IMMUNO,FR0012127173,OSE,Euronext Paris,EUR,6.13,2025-08-29,6.13,59402.0,368065.87,OSE,SMART,6.148,HISTORICAL,,,,,6.148,,,2025-08-31T13:55:13.934044,OK,ISIN:FR0012127173->OSE@SMART,WEEKEND
OVH,FR0014005HJ9,OVH,Euronext Paris,EUR,10.19,2025-08-29,10.19,62087.0,636062.46,OVH,SMART,,NO_DATA,,,,,,,,,NO_PRICE_DATA,ISIN:FR0014005HJ9->OVH@SMART,WEEKEND
OXURION,BE0974487192,OXUR,Euronext Brussels,EUR,0.0238,2025-08-29,0.0238,280263.0,6535.213,OXUR,SMART,0.023,HISTORICAL,,,,,0.023,,,2025-08-31T13:55:26.467518,OK,ISIN:BE0974487192->OXUR@SMART,WEEKEND
